openalex_id,doi,title,year,type,landing_page_url,pdf_url,oa_url,query_ids,in_software_bib,software_bib_key,stage2_decision (include/exclude),stage2_exclusion_reason (EC1-EC5),notes_full_text,efficiency_metric(s) reported,se_task(s),intervention_point (I1/I2/I3/I4),workload_archetype(s) (W1-W5)
https://openalex.org/W4381929787,https://doi.org/10.33899/csmj.2023.179485,Using intelligence techniques to automate Oracle testing,2023,article,https://doi.org/10.33899/csmj.2023.179485,https://csmj.mosuljournals.com/article_179485_11a85218af5dbdc2abaaf99084e75630.pdf,https://csmj.mosuljournals.com/article_179485_11a85218af5dbdc2abaaf99084e75630.pdf,Q1,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W4392240261,https://doi.org/10.2478/raft-2024-0010,Codesentry: Revolutionizing Real-Time Software Vulnerability Detection With Optimized GPT Framework,2024,article,https://doi.org/10.2478/raft-2024-0010,https://sciendo.com/pdf/10.2478/raft-2024-0010,https://sciendo.com/pdf/10.2478/raft-2024-0010,Q1,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W4394743995,https://doi.org/10.1145/3597503.3639091,On Extracting Specialized Code Abilities from Large Language Models: A Feasibility Study,2024,article,https://doi.org/10.1145/3597503.3639091,,,Q7,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W4392293733,https://doi.org/10.1007/s40747-024-01373-8,Leveraging pre-trained language models for code generation,2024,article,https://doi.org/10.1007/s40747-024-01373-8,https://link.springer.com/content/pdf/10.1007/s40747-024-01373-8.pdf,https://link.springer.com/content/pdf/10.1007/s40747-024-01373-8.pdf,Q1;Q3;Q7,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W4396754439,https://doi.org/10.1109/access.2024.3399101,Enhancing Software Co-Change Prediction: Leveraging Hybrid Approaches for Improved Accuracy,2024,article,https://doi.org/10.1109/access.2024.3399101,https://ieeexplore.ieee.org/ielx7/6287639/6514899/10526245.pdf,https://ieeexplore.ieee.org/ielx7/6287639/6514899/10526245.pdf,Q1,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W4399422934,https://doi.org/10.5753/jserd.2024.3324,On the Effectiveness of Trivial Refactorings in Predicting Non-trivial Refactorings,2024,article,https://doi.org/10.5753/jserd.2024.3324,https://journals-sol.sbc.org.br/index.php/jserd/article/download/3324/2648,https://journals-sol.sbc.org.br/index.php/jserd/article/download/3324/2648,Q1,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W4400123827,https://doi.org/10.3390/electronics13132538,Vul-Mixer: Efficient and Effective Machine Learning–Assisted Software Vulnerability Detection,2024,article,https://doi.org/10.3390/electronics13132538,https://www.mdpi.com/2079-9292/13/13/2538/pdf?version=1719562896,https://www.mdpi.com/2079-9292/13/13/2538/pdf?version=1719562896,Q1,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W4405335218,https://doi.org/10.21203/rs.3.rs-5620329/v1,AI-Enhanced Test Case Generation and Prioritization Framework Using RNNs and LSTMs in Behavior-Driven Development (BDD),2024,preprint,https://doi.org/10.21203/rs.3.rs-5620329/v1,https://www.researchsquare.com/article/rs-5620329/latest.pdf,https://www.researchsquare.com/article/rs-5620329/latest.pdf,Q1,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W4405712487,https://doi.org/10.35784/iapgos.6393,DEFECT SEVERITY CODE PREDICTION BASED ON ENSEMBLE LEARNING,2024,article,https://doi.org/10.35784/iapgos.6393,https://ph.pollub.pl/index.php/iapgos/article/download/6393/4706,https://ph.pollub.pl/index.php/iapgos/article/download/6393/4706,Q1,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W7112416589,,Efficient Exploration and Analysis of Program Repair Search Spaces,2024,article,http://urn.kb.se/resolve?urn=urn:nbn:se:kth:diva-355105,,http://urn.kb.se/resolve?urn=urn:nbn:se:kth:diva-355105,Q1,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W4391545897,https://doi.org/10.14569/ijacsa.2024.0150158,Revolutionizing Software Project Development: A CNN-LSTM Hybrid Model for Effective Defect Prediction,2024,article,http://dx.doi.org/10.14569/ijacsa.2024.0150158,http://thesai.org/Downloads/Volume15No1/Paper_58-Revolutionizing_Software_Project_Development.pdf,http://thesai.org/Downloads/Volume15No1/Paper_58-Revolutionizing_Software_Project_Development.pdf,Q1,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W4399323770,https://doi.org/10.3390/app14114880,Making More with Less: Improving Software Testing Outcomes Using a Cross-Project and Cross-Language ML Classifier Based on Cost-Sensitive Training,2024,article,https://doi.org/10.3390/app14114880,https://www.mdpi.com/2076-3417/14/11/4880/pdf?version=1717511012,https://www.mdpi.com/2076-3417/14/11/4880/pdf?version=1717511012,Q1,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W4406012448,https://doi.org/10.1109/access.2024.3525069,Leveraging an Enhanced CodeBERT-Based Model for Multiclass Software Defect Prediction via Defect Classification,2025,article,https://doi.org/10.1109/access.2024.3525069,,https://doi.org/10.1109/access.2024.3525069,Q1,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W4408017247,https://doi.org/10.1109/access.2025.3543277,Interpretable Deep Learning for Efficient Code Smell Prioritization in Software Development,2025,article,https://doi.org/10.1109/access.2025.3543277,,https://doi.org/10.1109/access.2025.3543277,Q1,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W4407575123,https://doi.org/10.1109/access.2025.3542087,Multi-Classification Refactoring Framework Using Hopfield Neural Network for Sustainable Software Development,2025,article,https://doi.org/10.1109/access.2025.3542087,,https://doi.org/10.1109/access.2025.3542087,Q1,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W4411523067,https://doi.org/10.1145/3728984,CrossProbe: LLM-Empowered Cross-Project Bug Detection for Deep Learning Frameworks,2025,article,https://doi.org/10.1145/3728984,,https://doi.org/10.1145/3728984,Q1,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W7113436116,,Interpretable deep learning for efficient code smell prioritization in software development,2025,article,,,,Q1,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W7118170177,https://doi.org/10.52783/jisem.v10i63s.13900,Summarizing Software Programming Logic Using Word2Vec Embeddings: A Representation Learning Approach,2025,article,https://doi.org/10.52783/jisem.v10i63s.13900,https://jisem-journal.com/index.php/journal/article/download/13900/6596,https://jisem-journal.com/index.php/journal/article/download/13900/6596,Q1,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W4408029499,https://doi.org/10.59075/ijss.v3i1.730,Mathematical Foundations of Machine Learning in Software Development,2025,article,https://doi.org/10.59075/ijss.v3i1.730,https://induspublishers.com/IJSS/article/download/730/680,https://induspublishers.com/IJSS/article/download/730/680,Q1,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W7117851329,,BOAD: Discovering Hierarchical Software Engineering Agents via Bandit Optimization,2025,article,http://arxiv.org/abs/2512.23631,https://arxiv.org/pdf/2512.23631,https://arxiv.org/pdf/2512.23631,Q1,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W7117729056,https://doi.org/10.48550/arxiv.2512.23631,BOAD: Discovering Hierarchical Software Engineering Agents via Bandit Optimization,2025,preprint,https://doi.org/10.48550/arxiv.2512.23631,,https://doi.org/10.48550/arxiv.2512.23631,Q1,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W7117850845,,FasterPy: An LLM-based Code Execution Efficiency Optimization Framework,2025,article,http://arxiv.org/abs/2512.22827,https://arxiv.org/pdf/2512.22827,https://arxiv.org/pdf/2512.22827,Q1;Q5,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W7117733233,https://doi.org/10.48550/arxiv.2512.22827,FasterPy: An LLM-based Code Execution Efficiency Optimization Framework,2025,preprint,https://doi.org/10.48550/arxiv.2512.22827,,https://doi.org/10.48550/arxiv.2512.22827,Q1;Q5,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W7118714869,https://doi.org/10.71465/ajml3459,Lightweight Large Language Model Distillation for Technical Question Answering with Verified Citations,2025,article,https://doi.org/10.71465/ajml3459,https://australiansciencejournals.com/ml/article/download/3459/4375,https://australiansciencejournals.com/ml/article/download/3459/4375,Q1,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W4411766595,https://doi.org/10.64252/pn35t491,Software Cost Estimation: A Comparative Analysis Of Traditional And Machine Learning Approaches,2025,article,https://doi.org/10.64252/pn35t491,https://theaspd.com/index.php/ijes/article/download/1372/1087,https://theaspd.com/index.php/ijes/article/download/1372/1087,Q1,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W7117977941,https://doi.org/10.48550/arxiv.2512.24040,ROAD: Reflective Optimization via Automated Debugging for Zero-Shot Agent Alignment,2025,preprint,https://doi.org/10.48550/arxiv.2512.24040,,https://doi.org/10.48550/arxiv.2512.24040,Q1,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W7118051184,,ROAD: Reflective Optimization via Automated Debugging for Zero-Shot Agent Alignment,2025,article,http://arxiv.org/abs/2512.24040,https://arxiv.org/pdf/2512.24040,https://arxiv.org/pdf/2512.24040,Q1,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W7106783179,,A Needle in a Haystack: Intent-driven Reusable Artifacts Recommendation with LLMs,2025,article,http://arxiv.org/abs/2511.18343,https://arxiv.org/pdf/2511.18343,https://arxiv.org/pdf/2511.18343,Q1,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W7106714041,https://doi.org/10.48550/arxiv.2511.18343,A Needle in a Haystack: Intent-driven Reusable Artifacts Recommendation with LLMs,2025,preprint,https://doi.org/10.48550/arxiv.2511.18343,,https://doi.org/10.48550/arxiv.2511.18343,Q1,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W7116060424,https://doi.org/10.48550/arxiv.2512.15082,The Semantic Architect: How FEAML Bridges Structured Data and LLMs for Multi-Label Tasks,2025,preprint,https://doi.org/10.48550/arxiv.2512.15082,,https://doi.org/10.48550/arxiv.2512.15082,Q1,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W7116210552,,The Semantic Architect: How FEAML Bridges Structured Data and LLMs for Multi-Label Tasks,2025,article,http://arxiv.org/abs/2512.15082,https://arxiv.org/pdf/2512.15082,https://arxiv.org/pdf/2512.15082,Q1,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W4411489776,https://doi.org/10.2196/preprints.77626,How I Used GPT-4 to Automatically Generate Test Cases from Functional Requirements in Healthcare Apps (Preprint),2025,preprint,https://doi.org/10.2196/preprints.77626,,,Q1,False,,exclude,EC3,Not SE domain,,,,
https://openalex.org/W4413288130,https://doi.org/10.29207/resti.v9i4.6713,Enhancing Agile Defect Prediction with Optimized Machine Learning and Feature Selection,2025,article,https://doi.org/10.29207/resti.v9i4.6713,https://jurnal.iaii.or.id/index.php/RESTI/article/download/6713/1113,https://jurnal.iaii.or.id/index.php/RESTI/article/download/6713/1113,Q1,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W7106716338,https://doi.org/10.48550/arxiv.2511.18918,Optimization-Aware Test Generation for Deep Learning Compilers,2025,preprint,https://doi.org/10.48550/arxiv.2511.18918,,https://doi.org/10.48550/arxiv.2511.18918,Q1,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W7106782316,,Optimization-Aware Test Generation for Deep Learning Compilers,2025,article,http://arxiv.org/abs/2511.18918,https://arxiv.org/pdf/2511.18918,https://arxiv.org/pdf/2511.18918,Q1,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W7104003262,https://doi.org/10.5281/zenodo.17531713,IMPROVED HYBRID FUZZING TECHNIQUES FOR CONCURRENT SOFTWARE VULNERABILITY DETECTION,2025,article,https://doi.org/10.5281/zenodo.17531713,,https://doi.org/10.5281/zenodo.17531713,Q1,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W7104023596,https://doi.org/10.5281/zenodo.17531706,HYBRID FUZZING AND MACHINE LEARNING FOR IMPROVED VULNERABILITY DETECTION IN CONCURRENT SOFTWARE,2025,article,https://doi.org/10.5281/zenodo.17531706,,https://doi.org/10.5281/zenodo.17531706,Q1,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W7104028844,https://doi.org/10.5281/zenodo.17531707,HYBRID FUZZING AND MACHINE LEARNING FOR IMPROVED VULNERABILITY DETECTION IN CONCURRENT SOFTWARE,2025,article,https://doi.org/10.5281/zenodo.17531707,,https://doi.org/10.5281/zenodo.17531707,Q1,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W7104026339,https://doi.org/10.5281/zenodo.17531714,IMPROVED HYBRID FUZZING TECHNIQUES FOR CONCURRENT SOFTWARE VULNERABILITY DETECTION,2025,article,https://doi.org/10.5281/zenodo.17531714,,https://doi.org/10.5281/zenodo.17531714,Q1,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W4411429240,https://doi.org/10.58414/scientifictemper.2025.16.spl-1.17,A comprehensive study of AI in test case generation: Analysing industry trends and developing a predictive model,2025,article,https://doi.org/10.58414/scientifictemper.2025.16.spl-1.17,https://scientifictemper.com/index.php/tst/article/download/1993/1354,https://scientifictemper.com/index.php/tst/article/download/1993/1354,Q1,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W4413531222,https://doi.org/10.63075/5atbzt08,MACHINE LEARNING IN SOFTWARE TESTING: ENHANCING AUTOMATION AND ACCURACY,2025,article,https://doi.org/10.63075/5atbzt08,https://amresearchreview.com/index.php/Journal/article/download/644/679,https://amresearchreview.com/index.php/Journal/article/download/644/679,Q1,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W7126281858,,SWE-Replay: Efficient Test-Time Scaling for Software Engineering Agents,2026,article,http://arxiv.org/abs/2601.22129,https://arxiv.org/pdf/2601.22129,https://arxiv.org/pdf/2601.22129,Q1_2026,False,,include,,Efficient test-time scaling via trajectory recycling,tokens; cost,issue resolution,I4,W4
https://openalex.org/W7126189815,https://doi.org/10.48550/arxiv.2601.22129,SWE-Replay: Efficient Test-Time Scaling for Software Engineering Agents,2026,preprint,https://doi.org/10.48550/arxiv.2601.22129,,https://doi.org/10.48550/arxiv.2601.22129,Q1_2026,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W7125525474,https://doi.org/10.51583/ijltemas.2026.150100008,Modeling Transfer Learning for Efficient Code Reuse in Large-Scale Software Development,2026,article,https://doi.org/10.51583/ijltemas.2026.150100008,https://www.ijltemas.in/submission/online/article/download/3891/5189,https://www.ijltemas.in/submission/online/article/download/3891/5189,Q1_2026,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W7126167063,https://doi.org/10.48550/arxiv.2601.21469,Adaptive Confidence Gating in Multi-Agent Collaboration for Efficient and Optimized Code Generation,2026,preprint,https://doi.org/10.48550/arxiv.2601.21469,,https://doi.org/10.48550/arxiv.2601.21469,Q1_2026,False,,include,,Confidence gating reduces unnecessary LLM calls,tokens; API calls,code generation,I4,W4
https://openalex.org/W7126282238,,Adaptive Confidence Gating in Multi-Agent Collaboration for Efficient and Optimized Code Generation,2026,article,http://arxiv.org/abs/2601.21469,https://arxiv.org/pdf/2601.21469,https://arxiv.org/pdf/2601.21469,Q1_2026,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W7124543962,https://doi.org/10.11591/ijece.v16i1.pp278-287,"Parameter-efficient fine-tuning of small language models for code generation: a comparative study of Gemma, Qwen 2.5 and Llama 3.2",2026,article,https://doi.org/10.11591/ijece.v16i1.pp278-287,https://ijece.iaescore.com/index.php/IJECE/article/download/40423/18626,https://ijece.iaescore.com/index.php/IJECE/article/download/40423/18626,Q1_2026;Q2_2026;Q5_2026,False,,include,,Compares PEFT methods on 1-3B code LMs,parameters; training cost,code generation,I2,W1
https://openalex.org/W7119234627,,The Machine Learning Canvas: Empirical Findings on Why Strategy Matters More Than AI Code Generation,2026,article,http://arxiv.org/abs/2601.01839,https://arxiv.org/pdf/2601.01839,https://arxiv.org/pdf/2601.01839,Q1_2026,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W7119012749,https://doi.org/10.48550/arxiv.2601.01839,The Machine Learning Canvas: Empirical Findings on Why Strategy Matters More Than AI Code Generation,2026,preprint,https://doi.org/10.48550/arxiv.2601.01839,,https://doi.org/10.48550/arxiv.2601.01839,Q1_2026,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W7122539643,https://doi.org/10.51244/ijrsi.2025.12120061,"Five Lines, One Question, A Micro-Benchmark for Evaluating Structural Code Understanding",2026,article,https://doi.org/10.51244/ijrsi.2025.12120061,,,Q1_2026,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W7127884055,https://doi.org/10.18420/se2026_16,Efficient Domain Augmentation for Autonomous Driving Testing Using Diffusion Models,2026,article,https://doi.org/10.18420/se2026_16,,https://doi.org/10.18420/se2026_16,Q1_2026,False,,exclude,EC3,Not SE domain,,,,
https://openalex.org/W7119899895,https://doi.org/10.5281/zenodo.18198294,"The Universality Test: A Formal Criterion for Rule Systems - Applications in Politics, Law, Physics, Medical Law, AI Ethics, Big Data and Software Engineering Preliminary Concept — Non-expert Author Disclaimer",2026,article,https://doi.org/10.5281/zenodo.18198294,,https://doi.org/10.5281/zenodo.18198294,Q1_2026,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W7119923635,https://doi.org/10.5281/zenodo.18201283,"The Universality Test: A Formal Criterion for Rule Systems - Applications in Politics, Law, Physics, Medical Law, AI Ethics, Big Data and Software Engineering Preliminary Concept — Non-expert Author Disclaimer",2026,article,https://doi.org/10.5281/zenodo.18201283,,https://doi.org/10.5281/zenodo.18201283,Q1_2026,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W7126267894,https://doi.org/10.5281/zenodo.18427292,The Expert Interchange Standard: Enabling Dynamic Expert Management in Mixture-of-Experts Language Models,2026,preprint,https://doi.org/10.5281/zenodo.18427292,,https://doi.org/10.5281/zenodo.18427292,Q1_2026,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W7126184105,https://doi.org/10.5281/zenodo.18427053,The Expert Interchange Standard: Enabling Dynamic Expert Management in Mixture-of-Experts Language Models,2026,preprint,https://doi.org/10.5281/zenodo.18427053,,https://doi.org/10.5281/zenodo.18427053,Q1_2026,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W7126164396,https://doi.org/10.5281/zenodo.18427054,The Expert Interchange Standard: Enabling Dynamic Expert Management in Mixture-of-Experts Language Models,2026,preprint,https://doi.org/10.5281/zenodo.18427054,,https://doi.org/10.5281/zenodo.18427054,Q1_2026,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W7126229425,https://doi.org/10.5281/zenodo.18427317,The Expert Interchange Standard: Enabling Dynamic Expert Management in Mixture-of-Experts Language Models,2026,preprint,https://doi.org/10.5281/zenodo.18427317,,https://doi.org/10.5281/zenodo.18427317,Q1_2026,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W7124988030,https://doi.org/10.54254/2755-2721/2026.as31339,The Application of Artificial Intelligence in Software Engineering: An Exploration of the Research Trajectory from Requirements Analysis to Test Optimization,2026,article,https://doi.org/10.54254/2755-2721/2026.as31339,https://ace.ewapub.com/article/view/31339.pdf,https://ace.ewapub.com/article/view/31339.pdf,Q1_2026,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W7119490135,https://doi.org/10.48550/arxiv.2601.03509,Evolving Programmatic Skill Networks,2026,preprint,https://doi.org/10.48550/arxiv.2601.03509,,https://doi.org/10.48550/arxiv.2601.03509,Q1_2026,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W7119557358,,Evolving Programmatic Skill Networks,2026,article,http://arxiv.org/abs/2601.03509,https://arxiv.org/pdf/2601.03509,https://arxiv.org/pdf/2601.03509,Q1_2026,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W7125958273,https://doi.org/10.48550/arxiv.2601.18827,"Automated structural testing of LLM-based agents: methods, framework, and case studies",2026,preprint,https://doi.org/10.48550/arxiv.2601.18827,,https://doi.org/10.48550/arxiv.2601.18827,Q1_2026,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W7126001134,,"Automated structural testing of LLM-based agents: methods, framework, and case studies",2026,article,http://arxiv.org/abs/2601.18827,https://arxiv.org/pdf/2601.18827,https://arxiv.org/pdf/2601.18827,Q1_2026,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W7124118056,,NL2Dashboard: A Lightweight and Controllable Framework for Generating Dashboards with LLMs,2026,article,http://arxiv.org/abs/2601.06126,https://arxiv.org/pdf/2601.06126,https://arxiv.org/pdf/2601.06126,Q1_2026,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W7123527053,https://doi.org/10.48550/arxiv.2601.06126,NL2Dashboard: A Lightweight and Controllable Framework for Generating Dashboards with LLMs,2026,preprint,https://doi.org/10.48550/arxiv.2601.06126,,https://doi.org/10.48550/arxiv.2601.06126,Q1_2026,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W7124281694,https://doi.org/10.20944/preprints202601.0973.v1,"Small Language Models: Architecture, Evolution, and the Future of Artificial Intelligence",2026,preprint,https://doi.org/10.20944/preprints202601.0973.v1,https://www.preprints.org/frontend/manuscript/c72aeffd44ea7a7eacf8b0b92a118b41/download_pub,https://www.preprints.org/frontend/manuscript/c72aeffd44ea7a7eacf8b0b92a118b41/download_pub,Q1_2026,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W7125233138,https://doi.org/10.48550/arxiv.2601.12274,Hybrid Concolic Testing with Large Language Models for Guided Path Exploration,2026,preprint,https://doi.org/10.48550/arxiv.2601.12274,,https://doi.org/10.48550/arxiv.2601.12274,Q1_2026,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W7125351849,,Hybrid Concolic Testing with Large Language Models for Guided Path Exploration,2026,article,http://arxiv.org/abs/2601.12274,https://arxiv.org/pdf/2601.12274,https://arxiv.org/pdf/2601.12274,Q1_2026,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W7119032404,https://doi.org/10.48550/arxiv.2601.00254,"An Empirical Evaluation of LLM-Based Approaches for Code Vulnerability Detection: RAG, SFT, and Dual-Agent Systems",2026,preprint,https://doi.org/10.48550/arxiv.2601.00254,,https://doi.org/10.48550/arxiv.2601.00254,Q1_2026;Q5_2026,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W7119233744,,"An Empirical Evaluation of LLM-Based Approaches for Code Vulnerability Detection: RAG, SFT, and Dual-Agent Systems",2026,article,http://arxiv.org/abs/2601.00254,https://arxiv.org/pdf/2601.00254,https://arxiv.org/pdf/2601.00254,Q1_2026;Q5_2026,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W7126079327,https://doi.org/10.3390/met16020162,"Large Language Models for High-Entropy Alloys: Literature Mining, Design Orchestration, and Evaluation Standards",2026,article,https://doi.org/10.3390/met16020162,,https://doi.org/10.3390/met16020162,Q2_2026,False,,exclude,EC3,Not SE domain,,,,
https://openalex.org/W4239493972,https://doi.org/10.35940/ijrte.d7387.118419,"Applying Unsupervised Machine Learning in Continuous Integration, Security and Deployment Pipeline Automation for Application Software System",2019,article,http://doi.org/10.35940/ijrte.d7387.118419,https://doi.org/10.35940/ijrte.d7387.118419,https://doi.org/10.35940/ijrte.d7387.118419,Q1,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W3006127095,https://doi.org/10.48550/arxiv.2002.05442,"Deep Learning for Source Code Modeling and Generation: Models, Applications and Challenges",2020,preprint,http://arxiv.org/abs/2002.05442,,http://arxiv.org/abs/2002.05442,Q1,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W3111641054,https://doi.org/10.1109/qrs51102.2020.00056,On the Defect Prediction for Large Scale Software Systems – From Defect Density to Machine Learning,2020,article,https://doi.org/10.1109/qrs51102.2020.00056,,,Q1,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W3129406639,https://doi.org/10.5121/ijaia.2021.12107,Software Testing: Issues and Challenges of Artificial Intelligence &amp; Machine Learning,2021,article,https://doi.org/10.5121/ijaia.2021.12107,https://doi.org/10.5121/ijaia.2021.12107,https://doi.org/10.5121/ijaia.2021.12107,Q1,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W3170124364,https://doi.org/10.35940/ijrte.a5898.0510121,Software Defect Estimation using Machine Learning Algorithms,2021,article,https://doi.org/10.35940/ijrte.a5898.0510121,https://doi.org/10.35940/ijrte.a5898.0510121,https://doi.org/10.35940/ijrte.a5898.0510121,Q1,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W4210653437,https://doi.org/10.13164/mendel.2021.2.068,Robotic Automation of Software Testing From a Machine Learning Viewpoint,2021,article,https://doi.org/10.13164/mendel.2021.2.068,https://mendel-journal.org/index.php/mendel/article/download/160/166,https://mendel-journal.org/index.php/mendel/article/download/160/166,Q1,False,,exclude,EC3,Not SE domain,,,,
https://openalex.org/W3163506256,https://doi.org/10.17762/turcomat.v12i6.5800,Role of Machine Learning &amp; Artificial Intelligence Techniques in Software Testing,2021,article,https://doi.org/10.17762/turcomat.v12i6.5800,https://turcomat.org/index.php/turkbilmat/article/download/5800/4839,https://turcomat.org/index.php/turkbilmat/article/download/5800/4839,Q1,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W4214613599,https://doi.org/10.55452/1998-6688-2021-18-1-157-161,INFORMATION SYSTEMS FOR MACHINE INTELLIGENCE TO AUTOMATED SOFTWARE TESTING,2021,article,https://doi.org/10.55452/1998-6688-2021-18-1-157-161,https://vestnik.kbtu.edu.kz/jour/article/download/71/71,https://vestnik.kbtu.edu.kz/jour/article/download/71/71,Q1,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
